IngredientId,IngredientName,IngredientTypeEN,Calories,Energy,Fat,SaturatedFat,Carbohydrate,Sugars,Fibre,Protein,Salt,Liquid,Mass,Small,Medium,Large
0,Barbecue sauce - homemade,0,300,1251,21.0,12.45,26.1,21.5,0,2.7,980,FALSE,0,0,0,0
0,Barcelona nuts - Kernel only,0,639,2637,64.0,0,5.2,3.4,0,10.9,7.5,FALSE,0,0,0,0
0,Barcelona nuts - kernel only - weighed with shells,0,397,1636,39.7,0,3.2,2.1,0,6.8,5,FALSE,0,0,0,0
0,Barley water - diluted,0,18,77,0,0,4.7,4.3,0,0.1,7.5,FALSE,0,0,0,0
0,Barley water - undiluted,0,90,384,0,0,23.7,21.5,0,0.3,37.5,FALSE,0,0,0,0
0,Barley - pearl - boiled,0,120,510,0.6,0,27.6,0,0,2.7,2.5,FALSE,0,0,0,0
0,Barley - pearl - raw,0,360,1535,1.7,0,83.6,0,0,7.9,7.5,FALSE,0,0,0,0
0,Basil - dried - ground,0,251,1051,4.0,0,43.2,0,0,14.4,85,FALSE,0,0,0,0
0,Basil - fresh,0,40,169,0.8,0,5.1,0,0,3.1,22.5,FALSE,0,0,0,0
0,Bass - sea - flesh only - baked,0,154,646,6.8,1.47,0.0,0.0,0,23.2,200,FALSE,0,0,0,0
0,Bass - sea - flesh only - baked - weighed with bones and skin,0,137,76,6.1,1.31,0.0,0.0,0,20.6,177.5,FALSE,0,0,0,0
0,Bass - sea - flesh only - raw,0,168,703,9.8,2.16,0.0,0.0,0,20.0,180,FALSE,0,0,0,0
0,Bass - sea - flesh only - raw - weighed with bones and skin,0,144,603,8.4,1.86,0.0,0.0,0,17.2,155,FALSE,0,0,0,0
0,Bay leaf - dried,0,313,1312,8.4,2.30,48.6,0,0,7.6,57.5,FALSE,0,0,0,0
0,Bean loaf - mixed beans - homemade,0,148,621,7.2,0.59,15.1,3.6,0,6.6,12.5,FALSE,0,0,0,0
0,Beanburger - aduki - fried in rapeseed oil - homemade,0,190,793,7.3,0,24.1,2.3,0,8.1,520,FALSE,0,0,0,0
0,Beanburger - butter bean - fried in rapeseed oil - homemade,0,194,812,10.6,0.85,20.2,3.0,0,5.7,177.5,FALSE,0,0,0,0
0,Beanburger - red kidney bean - fried in rapeseed oil,0,202,846,10.7,0.85,21.7,2.6,0,6.2,177.5,FALSE,0,0,0,0
0,Beanburger - soya - fried in rapeseed oil,0,193,806,10.7,1.18,14.5,3.7,0,10.5,502.5,FALSE,0,0,0,0
0,Beans - aduki - whole - dried - boiled in unsalted water,0,123,525,0.2,0,22.5,0.5,0,9.3,5,FALSE,0,0,0,0
0,Beans - aduki - whole - dried - raw,0,272,1158,0.5,0,50.1,1.0,0,19.9,12.5,FALSE,0,0,0,0
